,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2345,EC3B,51.51403,-0.081823,Anokha,51.51375482882119,-0.07923020156645716,Indian Restaurant
2346,EC3B,51.51403,-0.081823,Bedales,51.51210048892236,-0.08376242501448604,Wine Bar
2347,EC3B,51.51403,-0.081823,Vertigo 42,51.515344033238605,-0.08409513370713459,Champagne Bar
2348,EC3B,51.51403,-0.081823,Suit Supply,51.51236334567604,-0.08300141746440118,Men's Store
2349,EC3B,51.51403,-0.081823,Nusa Kitchen,51.514778253617244,-0.08490079984328935,Asian Restaurant
2350,EC3B,51.51403,-0.081823,The Gherkin,51.514458,-0.08023828,English Restaurant
2351,EC3B,51.51403,-0.081823,Le Relais de Venise,51.51472701617397,-0.08652679245633464,French Restaurant
2352,EC3B,51.51403,-0.081823,Gaucho,51.512578229825266,-0.08462893546236137,Argentinian Restaurant
2353,EC3B,51.51403,-0.081823,Cyclebeat,51.511685535395586,-0.08646072222168741,Gym / Fitness Center
2354,EC3B,51.51403,-0.081823,Planet Organic,51.51682682050462,-0.0786356082195597,Organic Grocery
2355,EC3B,51.51403,-0.081823,Leon,51.51192630724874,-0.07971828342287393,Fast Food Restaurant
2356,EC3B,51.51403,-0.081823,Kobox,51.516844575815355,-0.0853345005044312,Boxing Gym
2357,EC3B,51.51403,-0.081823,IRIS Bar,51.51446,-0.080264,Cocktail Bar
2358,EC3B,51.51403,-0.081823,City Garden Bar,51.511498,-0.083512,Bar
2359,EC3B,51.51403,-0.081823,Andaz London Liverpool Street - a concept by Hyatt,51.517212518524346,-0.08164485014121342,Hotel
2360,EC3B,51.51403,-0.081823,Burger & Lobster,51.51426052264303,-0.08552446737910804,Seafood Restaurant
2361,EC3B,51.51403,-0.081823,Haz Restaurant,51.51117749691772,-0.08139009792383607,Turkish Restaurant
2362,EC3B,51.51403,-0.081823,Nando's,51.5119981,-0.0833791,Portuguese Restaurant
2363,EC3B,51.51403,-0.081823,The Ivy City Garden,51.516493529502554,-0.08159987555896221,English Restaurant
2364,EC3B,51.51403,-0.081823,The English Wine and Spirits Company,51.516877,-0.080368,Wine Bar
2365,EC3B,51.51403,-0.081823,Omnino,51.51329283951981,-0.07829723507394994,Steakhouse
2366,EC3B,51.51403,-0.081823,Waterstones,51.51298293791043,-0.08320899208545662,Bookstore
2367,EC3B,51.51403,-0.081823,Blacklock City,51.510837388042226,-0.08417265851818444,Steakhouse
2368,EC3B,51.51403,-0.081823,The Craft Beer Co.,51.513859979805055,-0.07849661112357201,Beer Bar
2369,EC3B,51.51403,-0.081823,Devonshire Club,51.51635056243247,-0.07784831056051189,Lounge
2370,EC3B,51.51403,-0.081823,Hotel Indigo,51.5127396,-0.0759204,Hotel
2371,EC3B,51.51403,-0.081823,St Dunstan in the East Garden,51.509715700832444,-0.08235446823136708,Garden
2372,EC3B,51.51403,-0.081823,Cafe Brera,51.51206569946578,-0.07948061195864085,Café
2373,EC3B,51.51403,-0.081823,Dorsett City London,51.514035933296014,-0.07581156452943104,Hotel
2374,EC3B,51.51403,-0.081823,Luc's Brasserie,51.512808425543525,-0.0835361937144659,French Restaurant
2375,EC3B,51.51403,-0.081823,BrewDog,51.5099479929403,-0.08097713931763872,Beer Bar
2376,EC3B,51.51403,-0.081823,New Street Wine,51.51733492613963,-0.07985713737762218,Wine Shop
2377,EC3B,51.51403,-0.081823,La Dame de Pic,51.51034483240141,-0.07902694407504281,French Restaurant
2378,EC3B,51.51403,-0.081823,Flavour Garden,51.511092905004745,-0.07958650588989258,Restaurant
2379,EC3B,51.51403,-0.081823,Benk + Bo,51.515731,-0.075875,Bakery
2380,EC3B,51.51403,-0.081823,Black Sheep Coffee,51.51075425173421,-0.08389058453912948,Coffee Shop
2381,EC3B,51.51403,-0.081823,Haz Restaurant,51.515542025051815,-0.08223122072221635,Turkish Restaurant
2382,EC3B,51.51403,-0.081823,The Arbitrager,51.51490358235214,-0.08611712021676327,Pub
2383,EC3B,51.51403,-0.081823,Sky Pod Bar,51.5111778892992,-0.08356813105929323,Cocktail Bar
2384,EC3B,51.51403,-0.081823,Mint Leaf Lounge,51.51493452381513,-0.08746138288923423,Indian Restaurant
2385,EC3B,51.51403,-0.081823,Pret A Manger,51.51455003850821,-0.08105936518356953,Sandwich Place
2386,EC3B,51.51403,-0.081823,The Bootlegger,51.512018,-0.083491,Speakeasy
2387,EC3B,51.51403,-0.081823,1n1 Fashion Pizza,51.516037,-0.075865276,Pizza Place
2388,EC3B,51.51403,-0.081823,Fazenda,51.516169,-0.077414,Coffee Shop
2389,EC3B,51.51403,-0.081823,Crafty Fellas London,51.5125812,-0.08340190000001257,Beer Bar
2390,EC3B,51.51403,-0.081823,Ladurée,51.51314364614277,-0.08796716502968138,Dessert Shop
2391,EC3B,51.51403,-0.081823,1901,51.51743758938789,-0.08188395797904834,Breakfast Spot
2392,EC3B,51.51403,-0.081823,Assenheims 56,51.50989874305696,-0.08092435852906497,South American Restaurant
2393,EC3B,51.51403,-0.081823,One Under Lime,51.5128814389563,-0.08256567866968946,Wine Bar
2394,EC3B,51.51403,-0.081823,The Counting House,51.51332400279822,-0.08510962050263515,Pub
2395,EC3B,51.51403,-0.081823,Coya Angel Court,51.5149821429662,-0.087337601567967,Latin American Restaurant
2396,EC3B,51.51403,-0.081823,Apex London Wall Hotel,51.51592789755909,-0.08765545829484747,Hotel
2397,EC3B,51.51403,-0.081823,Haz,51.51602223003937,-0.0785640044703027,Middle Eastern Restaurant
2398,EC3B,51.51403,-0.081823,Tifinbox,51.51634524607388,-0.07719514759508633,Indian Restaurant
2399,EC3B,51.51403,-0.081823,"Threadneedles, Autograph Collection",51.514105200658044,-0.08561806948337342,Hotel
2400,EC3B,51.51403,-0.081823,Darwin Brasserie,51.511229566213856,-0.08344765677383478,English Restaurant
2401,EC3B,51.51403,-0.081823,The Royal Exchange,51.513694667814285,-0.08735398816951305,Historic Site
2402,EC3B,51.51403,-0.081823,Merchant Taylor's Hall,51.51387785158919,-0.08507850477157225,Event Space
2403,EC3B,51.51403,-0.081823,DoubleTree by Hilton,51.51099871345703,-0.07830645679816081,Hotel
2404,EC3B,51.51403,-0.081823,Apex City of London Hotel,51.51052801385366,-0.07909591520594324,Hotel
2405,EC3B,51.51403,-0.081823,DW Fitness First,51.51122103552816,-0.08464456445972522,Gym / Fitness Center
2406,EC3B,51.51403,-0.081823,Moshi Moshi,51.518172498400176,-0.08196671712452108,Sushi Restaurant
2407,EC3B,51.51403,-0.081823,Savage Garden,51.510899106412666,-0.07823066248372,Hotel Bar
2408,EC3B,51.51403,-0.081823,Hotel Motel One London-Tower Hill,51.51263523122936,-0.07551347682886426,Hotel
2409,EC3B,51.51403,-0.081823,Caravaggio,51.513546170652454,-0.08087234735743551,Italian Restaurant
2410,EC3B,51.51403,-0.081823,Broadleaf,51.515811,-0.083052,Restaurant
2411,EC3B,51.51403,-0.081823,L'Antipasto City,51.51022174144226,-0.08427767620154443,Italian Restaurant
2412,EC3B,51.51403,-0.081823,Ekachai,51.51720222717432,-0.08260186453292352,Malay Restaurant
2413,EC3B,51.51403,-0.081823,The Cosy Coffee Corner,51.512834,-0.088221,Café
2414,EC3B,51.51403,-0.081823,Third Space City,51.50999167206375,-0.08054392982366235,Gym / Fitness Center
2415,EC3B,51.51403,-0.081823,Birley Sandwiches,51.51641908806811,-0.08349624672736275,Sandwich Place
2416,EC3B,51.51403,-0.081823,Bierschenke,51.51719745515478,-0.08511513146191517,German Restaurant
2417,EC3B,51.51403,-0.081823,The Fortnum's Bar & Restaurant,51.513599,-0.087253,Restaurant
2418,EC3B,51.51403,-0.081823,Girl In Kitchen,51.5170118863819,-0.08536934852600098,Café
2419,EC3B,51.51403,-0.081823,Chilango,51.516949904989545,-0.08651476682985651,Burrito Place
2420,EC3B,51.51403,-0.081823,Camino,51.510791096980576,-0.08154045786112492,Tapas Restaurant
2421,EC3B,51.51403,-0.081823,Devonshire Square,51.51686663289739,-0.07863534498089295,Plaza
2422,EC3M,51.5122385520835,-0.0837337895833334,Sky Garden,51.51116817524861,-0.08362511671905822,Scenic Lookout
2423,EC3M,51.5122385520835,-0.0837337895833334,Cyclebeat,51.511685535395586,-0.08646072222168741,Gym / Fitness Center
2424,EC3M,51.5122385520835,-0.0837337895833334,The Garden at 120,51.512101155839204,-0.08079886436462401,Garden
2425,EC3M,51.5122385520835,-0.0837337895833334,Curators Coffee Studio,51.51208477262919,-0.08256764741690477,Coffee Shop
2426,EC3M,51.5122385520835,-0.0837337895833334,Farmer J,51.513605,-0.080783,Salad Place
2427,EC3M,51.5122385520835,-0.0837337895833334,Blacklock City,51.510837388042226,-0.08417265851818444,Steakhouse
2428,EC3M,51.5122385520835,-0.0837337895833334,St Dunstan in the East Garden,51.509715700832444,-0.08235446823136708,Garden
2429,EC3M,51.5122385520835,-0.0837337895833334,Leadenhall Market,51.51274548988406,-0.08352398872375488,Market
2430,EC3M,51.5122385520835,-0.0837337895833334,Virgin Active,51.514444752021404,-0.08530229330062866,Gym / Fitness Center
2431,EC3M,51.5122385520835,-0.0837337895833334,Willis Towers Watson,51.512622052323394,-0.08142683877719897,Office
2432,EC3M,51.5122385520835,-0.0837337895833334,Haz Restaurant,51.51117749691772,-0.08139009792383607,Turkish Restaurant
2433,EC3M,51.5122385520835,-0.0837337895833334,Swingers - The Crazy Golf Club,51.51420157362574,-0.08038336701107841,Mini Golf
2434,EC3M,51.5122385520835,-0.0837337895833334,BrewDog,51.5099479929403,-0.08097713931763872,Beer Bar
2435,EC3M,51.5122385520835,-0.0837337895833334,The Association,51.513732512603596,-0.0791316925995283,Coffee Shop
2436,EC3M,51.5122385520835,-0.0837337895833334,Drapers' Hall,51.51500872287517,-0.08622681567011208,Event Space
2437,EC3M,51.5122385520835,-0.0837337895833334,Assenheims 56,51.50989874305696,-0.08092435852906497,South American Restaurant
2438,EC3M,51.5122385520835,-0.0837337895833334,Ladurée,51.51314364614277,-0.08796716502968138,Dessert Shop
2439,EC3M,51.5122385520835,-0.0837337895833334,KERB Gherkin,51.51480339520803,-0.08064315740733644,Street Food Gathering
2440,EC3M,51.5122385520835,-0.0837337895833334,The Olde Wine Shades,51.51042823490107,-0.08800117272785979,Wine Bar
2441,EC3M,51.5122385520835,-0.0837337895833334,Le Relais de Venise,51.51472701617397,-0.08652679245633464,French Restaurant
2442,EC3M,51.5122385520835,-0.0837337895833334,Thames Path,51.50881048656039,-0.08649587631225586,Trail
2443,EC3M,51.5122385520835,-0.0837337895833334,La Dame de Pic,51.51034483240141,-0.07902694407504281,French Restaurant
2444,EC3M,51.5122385520835,-0.0837337895833334,Leon,51.51192630724874,-0.07971828342287393,Fast Food Restaurant
2445,EC3M,51.5122385520835,-0.0837337895833334,City Social,51.51511903438918,-0.08341495048569977,Restaurant
2446,EC3M,51.5122385520835,-0.0837337895833334,Flavour Garden,51.511092905004745,-0.07958650588989258,Restaurant
2447,EC3M,51.5122385520835,-0.0837337895833334,HELIX Restaurant,51.514487831810285,-0.08036044975007965,Restaurant
2448,EC3M,51.5122385520835,-0.0837337895833334,1Rebel,51.51556902561045,-0.08003982008326857,Gym / Fitness Center
2449,EC3M,51.5122385520835,-0.0837337895833334,Third Space City,51.50999167206375,-0.08054392982366235,Gym / Fitness Center
2450,EC3M,51.5122385520835,-0.0837337895833334,Camino,51.510791096980576,-0.08154045786112492,Tapas Restaurant
2451,EC3M,51.5122385520835,-0.0837337895833334,The Ned Hotel,51.51375523989037,-0.09006653956021182,Hotel
2452,EC3M,51.5122385520835,-0.0837337895833334,The Japanese Canteen,51.513775,-0.079079,Japanese Restaurant
2453,EC3M,51.5122385520835,-0.0837337895833334,Notes Coffee Roaster & Wine Bar,51.5146434225322,-0.0806714225142771,Coffee Shop
2454,EC3M,51.5122385520835,-0.0837337895833334,Vertigo 42,51.515344033238605,-0.08409513370713459,Champagne Bar
2455,EC3M,51.5122385520835,-0.0837337895833334,Four Seasons Hotel at Ten Trinity Square,51.51014018350471,-0.07784685767051867,Hotel
2456,EC3M,51.5122385520835,-0.0837337895833334,Apex City of London Hotel,51.51052801385366,-0.07909591520594324,Hotel
2457,EC3M,51.5122385520835,-0.0837337895833334,Assenheims 56,51.51622769896436,-0.08245797628094173,Colombian Restaurant
2458,EC3M,51.5122385520835,-0.0837337895833334,Walter And Monty,51.514729,-0.079948,Salad Place
2459,EC3M,51.5122385520835,-0.0837337895833334,Cafe Brera,51.51206569946578,-0.07948061195864085,Café
2460,EC3M,51.5122385520835,-0.0837337895833334,Mei Ume,51.510025,-0.07799227,Asian Restaurant
2461,EC3M,51.5122385520835,-0.0837337895833334,SUSHISAMBA,51.51615630221785,-0.08116868702927604,Sushi Restaurant
2462,EC3M,51.5122385520835,-0.0837337895833334,Anokha,51.51375482882119,-0.07923020156645716,Indian Restaurant
2463,EC3M,51.5122385520835,-0.0837337895833334,Ned's Club Downstairs,51.51362231040922,-0.0901448367920373,Lounge
2464,EC3M,51.5122385520835,-0.0837337895833334,Ned's Club Upstairs,51.513788692889555,-0.09012400881086845,Roof Deck
2465,EC3M,51.5122385520835,-0.0837337895833334,Coya Angel Court,51.5149821429662,-0.087337601567967,Latin American Restaurant
2466,EC3M,51.5122385520835,-0.0837337895833334,DoubleTree by Hilton,51.51099871345703,-0.07830645679816081,Hotel
2467,EC3M,51.5122385520835,-0.0837337895833334,Savage Garden,51.510899106412666,-0.07823066248372,Hotel Bar
2468,EC3M,51.5122385520835,-0.0837337895833334,Earls Sandwiches,51.511830929318705,-0.08206962501950768,Sandwich Place
2469,EC3M,51.5122385520835,-0.0837337895833334,The Gherkin,51.514458,-0.08023828,English Restaurant
2470,EC3M,51.5122385520835,-0.0837337895833334,Rotunda Bar & Lounge,51.510349,-0.0783,Cocktail Bar
2471,EC3M,51.5122385520835,-0.0837337895833334,Duck & Waffle,51.516108085718514,-0.08092590729047038,Cocktail Bar
2472,EC3M,51.5122385520835,-0.0837337895833334,The Alchemist,51.51513452901846,-0.07960858854147775,Cocktail Bar
2473,EC3M,51.5122385520835,-0.0837337895833334,IRIS Bar,51.51446,-0.080264,Cocktail Bar
2474,EC3M,51.5122385520835,-0.0837337895833334,Apex London Wall Hotel,51.51592789755909,-0.08765545829484747,Hotel
2475,EC3M,51.5122385520835,-0.0837337895833334,Omnino,51.51329283951981,-0.07829723507394994,Steakhouse
2476,EC3M,51.5122385520835,-0.0837337895833334,Honi Poke,51.511107,-0.079572,Poke Place
2477,EC3M,51.5122385520835,-0.0837337895833334,Brasserie Blanc,51.50966816781717,-0.07809393766138856,French Restaurant
2478,EC3M,51.5122385520835,-0.0837337895833334,Caravaggio,51.513546170652454,-0.08087234735743551,Italian Restaurant
2479,EC3M,51.5122385520835,-0.0837337895833334,hub London Tower Bridge,51.50937260434151,-0.08111372590178689,Hotel
2480,EC3M,51.5122385520835,-0.0837337895833334,Pret A Manger,51.51455003850821,-0.08105936518356953,Sandwich Place
2481,EC3M,51.5122385520835,-0.0837337895833334,Notes,51.51514527267861,-0.0874294447678001,Coffee Shop
2482,EC3M,51.5122385520835,-0.0837337895833334,The Craft Beer Co.,51.513859979805055,-0.07849661112357201,Beer Bar
2483,EC3M,51.5122385520835,-0.0837337895833334,Bodean's BBQ,51.50975322713236,-0.07910132257225098,BBQ Joint
2484,EC3M,51.5122385520835,-0.0837337895833334,The Ivy City Garden,51.516493529502554,-0.08159987555896221,English Restaurant
2485,EC3M,51.5122385520835,-0.0837337895833334,Haz Restaurant,51.515542025051815,-0.08223122072221635,Turkish Restaurant
2486,EC3M,51.5122385520835,-0.0837337895833334,Savage Gardens,51.51088849273203,-0.0778775574572813,Historic Site
2487,EC3M,51.5122385520835,-0.0837337895833334,Gourmet Burger Kitchen,51.50893281536214,-0.07969038583598831,Burger Joint
2488,EC3M,51.5122385520835,-0.0837337895833334,The Draft House,51.5098196989906,-0.07920662363913272,Pub
2489,EC3M,51.5122385520835,-0.0837337895833334,Novotel London Tower Bridge,51.5107254103463,-0.07733243435859549,Hotel
2490,EC3M,51.5122385520835,-0.0837337895833334,Keepers Lounge Bar & Kitchen,51.51072453998587,-0.07706977427916845,Modern European Restaurant
2491,EC3M,51.5122385520835,-0.0837337895833334,Broadleaf,51.515811,-0.083052,Restaurant
2492,EC3M,51.5122385520835,-0.0837337895833334,Birley Sandwiches,51.51641908806811,-0.08349624672736275,Sandwich Place
2493,EC3M,51.5122385520835,-0.0837337895833334,Fora,51.51493321626645,-0.07815171954768403,Mediterranean Restaurant
2494,EC3M,51.5122385520835,-0.0837337895833334,The Hung Drawn & Quartered,51.509601072812416,-0.08078116319461515,Pub
2495,EC3M,51.5122385520835,-0.0837337895833334,wagamama,51.508854718419975,-0.07902955092617958,Asian Restaurant
2496,EC3M,51.5122385520835,-0.0837337895833334,Liberty Bounds (Wetherspoon),51.50962168580309,-0.07847698680193545,Pub
2497,EC3M,51.5122385520835,-0.0837337895833334,Pret A Manger,51.50965512838162,-0.07948142139038013,Sandwich Place
2498,EC3M,51.5122385520835,-0.0837337895833334,Zizzi,51.5090541,-0.0796812,Italian Restaurant
2499,EC3M,51.5122385520835,-0.0837337895833334,All Bar One,51.50966583929404,-0.07932195138088564,Bar
2500,EC3N,51.51265830077119,-0.07982227249357342,Swingers - The Crazy Golf Club,51.51420157362574,-0.08038336701107841,Mini Golf
2501,EC3N,51.51265830077119,-0.07982227249357342,Farmer J,51.513605,-0.080783,Salad Place
2502,EC3N,51.51265830077119,-0.07982227249357342,The Garden at 120,51.512101155839204,-0.08079886436462401,Garden
2503,EC3N,51.51265830077119,-0.07982227249357342,The Association,51.513732512603596,-0.0791316925995283,Coffee Shop
2504,EC3N,51.51265830077119,-0.07982227249357342,Curators Coffee Studio,51.51208477262919,-0.08256764741690477,Coffee Shop
2505,EC3N,51.51265830077119,-0.07982227249357342,The Japanese Canteen,51.513775,-0.079079,Japanese Restaurant
2506,EC3N,51.51265830077119,-0.07982227249357342,KERB Gherkin,51.51480339520803,-0.08064315740733644,Street Food Gathering
2507,EC3N,51.51265830077119,-0.07982227249357342,La Dame de Pic,51.51034483240141,-0.07902694407504281,French Restaurant
2508,EC3N,51.51265830077119,-0.07982227249357342,HELIX Restaurant,51.514487831810285,-0.08036044975007965,Restaurant
2509,EC3N,51.51265830077119,-0.07982227249357342,Hotel Indigo,51.5127396,-0.0759204,Hotel
2510,EC3N,51.51265830077119,-0.07982227249357342,Sky Garden,51.51116817524861,-0.08362511671905822,Scenic Lookout
2511,EC3N,51.51265830077119,-0.07982227249357342,Willis Towers Watson,51.512622052323394,-0.08142683877719897,Office
2512,EC3N,51.51265830077119,-0.07982227249357342,1Rebel,51.51556902561045,-0.08003982008326857,Gym / Fitness Center
2513,EC3N,51.51265830077119,-0.07982227249357342,Flavour Garden,51.511092905004745,-0.07958650588989258,Restaurant
2514,EC3N,51.51265830077119,-0.07982227249357342,BrewDog,51.5099479929403,-0.08097713931763872,Beer Bar
2515,EC3N,51.51265830077119,-0.07982227249357342,Four Seasons Hotel at Ten Trinity Square,51.51014018350471,-0.07784685767051867,Hotel
2516,EC3N,51.51265830077119,-0.07982227249357342,Walter And Monty,51.514729,-0.079948,Salad Place
2517,EC3N,51.51265830077119,-0.07982227249357342,citizenM Tower of London,51.51017430892527,-0.07666375589906238,Hotel
2518,EC3N,51.51265830077119,-0.07982227249357342,Leadenhall Market,51.51274548988406,-0.08352398872375488,Market
2519,EC3N,51.51265830077119,-0.07982227249357342,Notes Coffee Roaster & Wine Bar,51.5146434225322,-0.0806714225142771,Coffee Shop
2520,EC3N,51.51265830077119,-0.07982227249357342,Mei Ume,51.510025,-0.07799227,Asian Restaurant
2521,EC3N,51.51265830077119,-0.07982227249357342,Apex City of London Hotel,51.51052801385366,-0.07909591520594324,Hotel
2522,EC3N,51.51265830077119,-0.07982227249357342,St Dunstan in the East Garden,51.509715700832444,-0.08235446823136708,Garden
2523,EC3N,51.51265830077119,-0.07982227249357342,Dorsett City London,51.514035933296014,-0.07581156452943104,Hotel
2524,EC3N,51.51265830077119,-0.07982227249357342,Assenheims 56,51.50989874305696,-0.08092435852906497,South American Restaurant
2525,EC3N,51.51265830077119,-0.07982227249357342,Bedales,51.51210048892236,-0.08376242501448604,Wine Bar
2526,EC3N,51.51265830077119,-0.07982227249357342,Pilpel,51.512326096112936,-0.08408463652770591,Falafel Restaurant
2527,EC3N,51.51265830077119,-0.07982227249357342,Hotel Motel One London-Tower Hill,51.51263523122936,-0.07551347682886426,Hotel
2528,EC3N,51.51265830077119,-0.07982227249357342,Suit Supply,51.51236334567604,-0.08300141746440118,Men's Store
2529,EC3N,51.51265830077119,-0.07982227249357342,The Alchemist,51.51513452901846,-0.07960858854147775,Cocktail Bar
2530,EC3N,51.51265830077119,-0.07982227249357342,City Garden Bar,51.511498,-0.083512,Bar
2531,EC3N,51.51265830077119,-0.07982227249357342,The Gherkin,51.514458,-0.08023828,English Restaurant
2532,EC3N,51.51265830077119,-0.07982227249357342,Third Space City,51.50999167206375,-0.08054392982366235,Gym / Fitness Center
2533,EC3N,51.51265830077119,-0.07982227249357342,Jack The Ripper Tour,51.51001637022891,-0.0768226849867608,General Entertainment
2534,EC3N,51.51265830077119,-0.07982227249357342,Blacklock City,51.510837388042226,-0.08417265851818444,Steakhouse
2535,EC3N,51.51265830077119,-0.07982227249357342,SUSHISAMBA,51.51615630221785,-0.08116868702927604,Sushi Restaurant
2536,EC3N,51.51265830077119,-0.07982227249357342,Nando's,51.5119981,-0.0833791,Portuguese Restaurant
2537,EC3N,51.51265830077119,-0.07982227249357342,Virgin Active,51.511742,-0.074658,Gym / Fitness Center
2538,EC3N,51.51265830077119,-0.07982227249357342,Black Sheep Coffee,51.51075425173421,-0.08389058453912948,Coffee Shop
2539,EC3N,51.51265830077119,-0.07982227249357342,Virgin Active,51.514444752021404,-0.08530229330062866,Gym / Fitness Center
2540,EC3N,51.51265830077119,-0.07982227249357342,Brasserie Blanc,51.50966816781717,-0.07809393766138856,French Restaurant
2541,EC3N,51.51265830077119,-0.07982227249357342,Sky Pod Bar,51.5111778892992,-0.08356813105929323,Cocktail Bar
2542,EC3N,51.51265830077119,-0.07982227249357342,Benk + Bo,51.515731,-0.075875,Bakery
2543,EC3N,51.51265830077119,-0.07982227249357342,Cheval Three Quays,51.50839380822632,-0.07950050712235288,Hotel
2544,EC3N,51.51265830077119,-0.07982227249357342,Assenheims 56,51.51622769896436,-0.08245797628094173,Colombian Restaurant
2545,EC3N,51.51265830077119,-0.07982227249357342,City Social,51.51511903438918,-0.08341495048569977,Restaurant
2546,EC3N,51.51265830077119,-0.07982227249357342,citizenM 7th Floor Skybar,51.510048640718914,-0.07661477873625698,Hotel Bar
2547,EC3N,51.51265830077119,-0.07982227249357342,Cyclebeat,51.511685535395586,-0.08646072222168741,Gym / Fitness Center
2548,EC3N,51.51265830077119,-0.07982227249357342,Duck & Waffle,51.516108085718514,-0.08092590729047038,Cocktail Bar
2549,EC3N,51.51265830077119,-0.07982227249357342,Gaucho,51.512578229825266,-0.08462893546236137,Argentinian Restaurant
2550,EC3N,51.51265830077119,-0.07982227249357342,Waterstones,51.51298293791043,-0.08320899208545662,Bookstore
2551,EC3N,51.51265830077119,-0.07982227249357342,1n1 Fashion Pizza,51.516037,-0.075865276,Pizza Place
2552,EC3N,51.51265830077119,-0.07982227249357342,Darwin Brasserie,51.511229566213856,-0.08344765677383478,English Restaurant
2553,EC3N,51.51265830077119,-0.07982227249357342,Planet Organic,51.51682682050462,-0.0786356082195597,Organic Grocery
2554,EC3N,51.51265830077119,-0.07982227249357342,L'Antipasto City,51.51022174144226,-0.08427767620154443,Italian Restaurant
2555,EC3N,51.51265830077119,-0.07982227249357342,The Bootlegger,51.512018,-0.083491,Speakeasy
2556,EC3N,51.51265830077119,-0.07982227249357342,Devonshire Club,51.51635056243247,-0.07784831056051189,Lounge
2557,EC3N,51.51265830077119,-0.07982227249357342,Luc's Brasserie,51.512808425543525,-0.0835361937144659,French Restaurant
2558,EC3N,51.51265830077119,-0.07982227249357342,One Under Lime,51.5128814389563,-0.08256567866968946,Wine Bar
2559,EC3N,51.51265830077119,-0.07982227249357342,Piada,51.51469593862313,-0.08482728167491005,Italian Restaurant
2560,EC3N,51.51265830077119,-0.07982227249357342,Fazenda,51.516169,-0.077414,Coffee Shop
2561,EC3N,51.51265830077119,-0.07982227249357342,DW Fitness First,51.51122103552816,-0.08464456445972522,Gym / Fitness Center
2562,EC3N,51.51265830077119,-0.07982227249357342,Vertigo 42,51.515344033238605,-0.08409513370713459,Champagne Bar
2563,EC3N,51.51265830077119,-0.07982227249357342,Crafty Fellas London,51.5125812,-0.08340190000001257,Beer Bar
2564,EC3N,51.51265830077119,-0.07982227249357342,Mattarello,51.51551833497089,-0.07543409709871418,Italian Restaurant
2565,EC3N,51.51265830077119,-0.07982227249357342,Tifinbox,51.51634524607388,-0.07719514759508633,Indian Restaurant
2566,EC3N,51.51265830077119,-0.07982227249357342,The English Wine and Spirits Company,51.516877,-0.080368,Wine Bar
2567,EC3N,51.51265830077119,-0.07982227249357342,Nusa Kitchen,51.514778253617244,-0.08490079984328935,Asian Restaurant
2568,EC3N,51.51265830077119,-0.07982227249357342,Haz,51.51602223003937,-0.0785640044703027,Middle Eastern Restaurant
2569,EC3N,51.51265830077119,-0.07982227249357342,Burger & Lobster,51.51426052264303,-0.08552446737910804,Seafood Restaurant
2570,EC3N,51.51265830077119,-0.07982227249357342,The Ivy City Garden,51.516493529502554,-0.08159987555896221,English Restaurant
2571,EC3N,51.51265830077119,-0.07982227249357342,Bife,51.5157,-0.0754378,Argentinian Restaurant
2572,EC3N,51.51265830077119,-0.07982227249357342,Haz Restaurant,51.515542025051815,-0.08223122072221635,Turkish Restaurant
2573,EC3N,51.51265830077119,-0.07982227249357342,The Counting House,51.51332400279822,-0.08510962050263515,Pub
2574,EC3N,51.51265830077119,-0.07982227249357342,Paperchase,51.51189773950627,-0.08464538367631831,Arts & Crafts Store
2575,EC3N,51.51265830077119,-0.07982227249357342,Devonshire Square,51.51686663289739,-0.07863534498089295,Plaza
2576,EC3N,51.51265830077119,-0.07982227249357342,Olive + Squash,51.51046,-0.085994974,Salad Place
2577,EC3N,51.51265830077119,-0.07982227249357342,Merchant Taylor's Hall,51.51387785158919,-0.08507850477157225,Event Space
2578,EC3N,51.51265830077119,-0.07982227249357342,"Threadneedles, Autograph Collection",51.514105200658044,-0.08561806948337342,Hotel
2579,EC3N,51.51265830077119,-0.07982227249357342,Organic Chick Peas,51.510231008472765,-0.08424611435917624,Falafel Restaurant
2580,EC3N,51.51265830077119,-0.07982227249357342,Louis Vuitton,51.5134719,-0.086643,Boutique
2581,EC3N,51.51265830077119,-0.07982227249357342,Premier Inn London City Monument,51.5096118,-0.0828609,Hotel
2582,EC3N,51.51265830077119,-0.07982227249357342,Old Bengal Bar,51.51707050921635,-0.07916776539891758,Cocktail Bar
2583,EC3N,51.51265830077119,-0.07982227249357342,Broadleaf,51.515811,-0.083052,Restaurant
2584,EC3N,51.51265830077119,-0.07982227249357342,Birley Sandwiches,51.51641908806811,-0.08349624672736275,Sandwich Place
2585,EC3N,51.51265830077119,-0.07982227249357342,Kenza,51.51652954409897,-0.07870519785892122,Middle Eastern Restaurant
2586,EC3N,51.51265830077119,-0.07982227249357342,Bangalore Express,51.512927749185565,-0.08475166840893586,Indian Restaurant
2587,EC3N,51.51265830077119,-0.07982227249357342,Lewis Carroll Dining Room,51.509416836251624,-0.08452289349791196,Gastropub
2588,EC3N,51.51265830077119,-0.07982227249357342,The Walrus & The Carpenter,51.509408107254856,-0.08453722135982734,Pub
